State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
ID,2,510,414-7090,yes,yes,29,2.0,2,27.59,3.0,1,23.74,2.0,3,8.67,2.0,1,3.16,3,True.
DE,2,415,350-2250,yes,no,0,2.0,2,25.5,3.0,3,24.97,3.0,1,11.28,2.0,3,2.78,3,False.
ID,1,510,336-8010,no,yes,30,2.0,3,31.65,3.0,1,24.37,1.0,3,7.39,3.0,2,3.48,2,False.
IN,3,415,354-7718,no,yes,39,1.0,3,19.87,3.0,2,23.5,3.0,3,13.05,3.0,1,3.32,0,False.
MD,2,415,358-4412,no,yes,17,3.0,2,40.24,3.0,1,22.4,3.0,2,11.68,2.0,2,3.24,1,False.
AL,3,415,393-4528,no,yes,21,3.0,3,44.69,1.0,2,12.71,1.0,2,6.32,1.0,2,2.19,1,False.
MT,3,408,385-2699,no,yes,22,1.0,3,24.11,2.0,2,14.22,2.0,3,8.01,1.0,2,2.11,1,False.
MN,2,408,383-4319,no,yes,32,1.0,1,8.6,2.0,2,17.12,1.0,3,6.61,1.0,2,1.13,2,False.
UT,2,415,337-2348,no,yes,41,2.0,2,36.64,3.0,2,20.55,1.0,2,6.61,2.0,2,2.59,1,False.
UT,2,510,341-3663,no,yes,20,2.0,2,34.97,1.0,2,11.57,1.0,3,7.17,2.0,2,2.35,2,False.
AZ,1,408,370-8262,no,yes,42,1.0,2,23.34,2.0,2,15.66,2.0,1,10.41,2.0,2,2.75,0,False.
MA,3,510,336-1880,no,yes,19,1.0,3,22.05,1.0,2,13.67,3.0,1,11.93,3.0,2,3.29,2,False.
IL,3,415,347-5843,yes,no,0,2.0,1,33.78,2.0,2,17.81,3.0,3,12.69,3.0,2,3.35,0,False.
DC,2,408,387-3422,no,yes,28,1.0,2,21.2,3.0,1,21.28,2.0,3,9.74,1.0,3,2.11,1,False.
NJ,1,510,330-2635,yes,no,0,1.0,1,19.55,1.0,2,10.4,3.0,1,11.03,1.0,1,1.73,0,True.
OR,3,415,384-7236,yes,yes,28,2.0,3,35.9,3.0,2,26.56,2.0,3,8.01,2.0,1,2.89,3,True.
FL,2,415,353-5257,no,yes,24,1.0,1,12.1,2.0,2,15.44,2.0,2,8.41,3.0,1,3.48,1,False.
WA,2,408,344-9620,no,yes,28,2.0,3,36.69,3.0,1,24.24,2.0,1,8.64,1.0,2,1.86,1,False.
MN,2,408,378-7418,no,yes,21,2.0,2,26.04,3.0,2,22.38,1.0,1,6.08,2.0,3,3.21,1,False.
IL,2,408,412-6019,yes,no,0,1.0,3,17.6,3.0,2,27.14,3.0,3,10.8,1.0,2,2.27,2,False.
DC,2,510,406-6669,no,yes,29,3.0,1,37.84,2.0,2,16.18,2.0,2,9.05,2.0,1,3.11,1,False.
IA,3,510,354-6183,no,yes,33,1.0,3,24.04,2.0,3,15.84,2.0,2,9.45,1.0,3,2.08,1,False.
MS,2,510,329-9689,yes,no,0,3.0,1,38.11,3.0,2,20.68,1.0,1,6.65,2.0,3,3.24,3,False.
IA,1,415,374-1836,no,yes,43,1.0,2,20.13,1.0,2,12.25,1.0,2,7.11,2.0,3,2.3,1,False.
ME,1,415,369-8576,no,yes,33,2.0,2,32.88,2.0,1,19.69,2.0,2,10.18,2.0,3,3.0,2,False.
MI,1,510,417-3702,no,yes,37,2.0,2,28.44,2.0,2,16.55,3.0,2,10.65,2.0,3,3.24,2,False.
NE,3,510,409-9494,no,yes,30,2.0,2,30.14,2.0,2,18.0,3.0,2,10.81,2.0,3,2.51,3,False.
OH,2,510,348-1163,yes,no,0,3.0,1,58.7,2.0,2,17.29,2.0,2,9.79,2.0,3,3.19,1,True.
AL,2,408,386-6411,no,yes,30,2.0,2,29.43,3.0,2,21.01,1.0,2,7.14,2.0,2,3.11,1,False.
OK,2,510,397-3746,yes,no,0,2.0,3,27.61,2.0,2,14.2,1.0,3,5.8,2.0,1,3.08,2,True.
MS,2,415,410-5236,no,yes,13,3.0,2,47.8,2.0,2,15.15,3.0,3,10.99,1.0,2,1.73,2,False.
NE,3,415,400-7280,no,yes,38,3.0,3,41.38,3.0,2,23.27,3.0,2,12.73,3.0,3,3.81,2,False.
IN,2,408,347-6717,no,yes,46,2.0,3,28.61,3.0,2,23.03,2.0,2,10.01,1.0,1,1.81,4,False.
UT,2,415,380-2929,no,yes,24,3.0,2,39.59,1.0,2,12.93,3.0,1,15.49,2.0,3,2.89,1,False.
LA,1,415,420-7692,no,yes,37,2.0,2,26.35,1.0,2,12.1,1.0,3,6.47,1.0,2,1.59,1,False.
NH,2,415,357-1938,yes,no,0,3.0,1,50.73,3.0,3,22.99,1.0,1,4.83,3.0,1,3.29,0,True.
OR,3,415,409-8453,no,yes,33,1.0,3,18.97,2.0,2,18.13,3.0,3,12.04,3.0,2,4.32,0,False.
MD,2,510,399-5424,yes,yes,27,2.0,3,29.84,2.0,1,17.9,3.0,3,13.27,1.0,2,1.86,1,False.
ND,3,408,409-4671,yes,yes,35,2.0,2,26.78,2.0,1,16.12,2.0,1,10.22,2.0,1,3.0,3,True.
MO,2,415,406-8665,no,yes,35,2.0,3,35.28,2.0,3,17.09,1.0,2,7.4,1.0,3,2.03,4,False.
IL,2,510,342-7716,no,yes,16,2.0,2,24.62,2.0,2,17.53,3.0,3,11.49,2.0,1,3.13,4,False.
TX,2,408,328-8179,no,yes,27,2.0,1,26.64,3.0,3,20.1,1.0,2,5.54,3.0,3,3.4,2,False.
NH,3,415,402-3370,no,yes,32,3.0,2,54.81,3.0,2,24.07,2.0,2,9.43,1.0,2,1.81,1,True.
MN,3,408,371-5655,no,yes,22,2.0,2,36.57,1.0,2,11.81,1.0,2,6.58,3.0,1,3.35,2,False.
IA,2,415,374-5224,no,yes,35,2.0,2,29.65,2.0,2,16.72,1.0,1,5.73,2.0,2,3.19,1,False.
MT,1,415,356-7817,no,yes,33,2.0,2,31.31,3.0,2,26.57,3.0,1,11.88,3.0,2,3.29,1,False.
KY,2,415,404-6357,no,yes,24,3.0,2,46.7,2.0,3,16.45,3.0,2,13.48,2.0,2,2.92,3,False.
DC,1,415,398-2138,yes,yes,39,1.0,3,24.14,3.0,2,20.54,3.0,1,13.59,2.0,2,3.05,1,False.
CO,1,408,378-8029,yes,yes,21,2.0,2,25.76,1.0,2,12.56,2.0,3,9.47,2.0,2,2.7,1,False.
KS,2,408,382-8079,yes,no,0,3.0,2,41.89,2.0,2,15.47,1.0,2,7.09,3.0,1,3.27,2,True.
CO,3,415,397-7125,no,yes,23,2.0,3,29.04,3.0,2,20.12,3.0,2,13.25,3.0,1,3.43,1,False.
OK,3,408,367-6136,no,yes,30,1.0,2,10.47,3.0,2,21.68,2.0,2,10.17,3.0,2,3.35,1,False.
VA,1,415,382-2182,yes,no,0,1.0,2,16.93,3.0,2,26.24,1.0,1,7.25,3.0,3,3.7,2,True.
NM,3,415,369-6890,yes,yes,26,2.0,3,33.8,2.0,1,14.16,2.0,3,8.93,3.0,2,3.89,1,True.
FL,2,408,347-2951,yes,no,0,1.0,1,19.75,2.0,3,19.52,2.0,2,9.19,2.0,2,2.73,3,False.
RI,2,510,420-6324,yes,no,0,3.0,3,43.5,1.0,2,11.98,3.0,3,13.9,3.0,1,3.27,1,True.
NJ,3,408,402-7650,no,yes,27,2.0,1,31.91,2.0,3,18.79,1.0,2,6.56,2.0,2,2.7,3,False.
NE,3,408,391-2702,no,yes,21,2.0,2,33.3,2.0,1,18.18,1.0,2,3.97,2.0,2,2.32,0,False.
WY,2,510,392-2733,no,yes,12,3.0,2,37.57,1.0,3,12.84,2.0,1,8.06,2.0,3,2.43,2,False.
MS,1,415,383-9306,yes,no,0,3.0,3,47.24,1.0,2,13.24,3.0,1,11.56,2.0,3,2.48,0,True.
WI,2,510,338-8784,no,yes,28,2.0,1,28.22,2.0,2,19.88,2.0,1,7.65,1.0,2,2.08,2,False.
DC,1,510,354-5058,yes,no,0,1.0,1,18.04,1.0,2,10.5,1.0,2,4.34,3.0,2,3.48,0,False.
NV,2,415,404-3105,no,yes,44,2.0,2,25.84,3.0,1,23.37,1.0,3,7.31,2.0,1,2.7,2,False.
MN,2,415,390-9735,yes,yes,29,3.0,1,44.34,1.0,2,13.91,3.0,3,12.23,3.0,3,4.59,1,True.
IL,3,408,405-2209,yes,no,0,3.0,1,45.63,2.0,3,14.82,2.0,2,8.71,2.0,2,3.13,1,False.
MI,3,415,369-9772,no,yes,41,2.0,1,27.54,3.0,1,27.6,1.0,2,7.2,2.0,2,3.21,0,False.
WI,1,415,356-3333,yes,no,0,2.0,1,35.48,2.0,2,14.73,3.0,2,11.91,1.0,2,2.24,3,False.
VT,3,510,333-9664,no,yes,20,2.0,2,36.48,1.0,1,8.21,2.0,3,7.68,1.0,2,2.13,1,False.
ME,3,415,403-1742,no,yes,31,1.0,1,12.1,1.0,2,10.6,1.0,2,7.0,2.0,2,3.16,0,False.
NH,2,408,369-2214,no,yes,24,2.0,3,31.21,2.0,2,17.32,1.0,2,7.51,1.0,2,1.62,2,False.
MD,3,415,411-1325,no,yes,30,2.0,3,26.38,2.0,1,16.62,2.0,2,7.65,3.0,3,4.16,1,False.
NH,2,408,410-7553,no,yes,28,3.0,2,48.13,2.0,2,15.76,3.0,1,14.08,1.0,3,1.65,1,False.
WV,3,510,376-4284,no,yes,50,2.0,2,31.71,2.0,2,15.13,2.0,2,9.7,3.0,2,3.27,2,False.
IL,3,415,334-2800,no,yes,38,2.0,2,27.76,1.0,3,11.56,3.0,3,11.21,1.0,3,1.16,0,False.
NH,2,415,359-3833,no,yes,19,2.0,2,30.28,2.0,2,18.09,2.0,3,10.18,2.0,3,2.7,1,False.
HI,2,415,390-5316,no,yes,24,1.0,2,19.4,1.0,1,13.73,2.0,2,7.93,3.0,3,3.51,2,False.
PA,2,415,409-2917,yes,no,0,3.0,3,43.49,1.0,2,12.13,2.0,2,8.15,2.0,2,3.16,0,False.
NJ,3,408,405-7119,no,yes,27,2.0,3,32.69,2.0,3,16.99,3.0,2,10.99,3.0,3,4.0,1,False.
NC,3,408,384-4938,yes,no,0,2.0,2,36.75,3.0,1,30.91,1.0,3,5.7,3.0,1,4.56,5,True.
MS,3,510,405-6398,yes,yes,30,2.0,2,29.8,1.0,3,13.03,2.0,1,10.51,2.0,2,3.0,1,False.
TX,2,415,355-9366,yes,yes,26,2.0,2,28.73,2.0,2,16.05,2.0,1,9.6,3.0,2,3.59,0,True.
OK,3,510,403-1128,no,yes,27,1.0,2,0.44,3.0,2,21.59,3.0,3,10.92,2.0,2,2.48,3,False.
WY,2,510,395-1229,no,yes,9,2.0,3,27.22,2.0,3,17.85,1.0,1,6.26,2.0,3,2.92,0,False.
WV,3,408,346-4919,no,yes,31,2.0,2,36.72,2.0,3,19.13,2.0,2,10.56,2.0,1,2.89,2,False.
PA,1,408,343-1347,no,yes,40,1.0,1,17.85,2.0,2,15.35,2.0,3,7.83,2.0,1,2.75,2,True.
AK,1,408,365-6756,no,yes,39,1.0,2,23.68,2.0,3,15.16,3.0,2,11.09,1.0,1,2.19,3,False.
IN,2,415,383-4641,no,yes,23,2.0,2,31.13,1.0,2,12.53,3.0,2,15.76,2.0,3,3.05,1,False.
IL,3,408,352-5787,yes,no,0,3.0,2,40.34,2.0,1,15.02,3.0,1,11.85,3.0,2,3.83,0,True.
NC,2,408,338-7527,no,yes,19,2.0,2,26.47,2.0,3,15.76,2.0,3,8.67,1.0,1,2.21,3,False.
RI,2,510,348-8711,no,yes,23,3.0,2,41.65,3.0,2,22.53,3.0,2,10.79,3.0,2,4.02,2,False.
VA,3,415,391-4358,yes,no,0,1.0,3,18.89,3.0,2,26.64,2.0,1,9.71,2.0,3,2.84,1,False.
KY,2,510,379-2523,no,yes,9,1.0,2,15.05,3.0,2,27.61,1.0,1,3.6,1.0,2,2.21,3,False.
NV,2,408,419-2369,no,yes,44,1.0,1,19.72,1.0,3,12.76,3.0,2,11.11,2.0,1,3.24,1,False.
NH,2,408,409-5749,no,yes,30,1.0,1,18.11,2.0,2,19.18,2.0,1,8.49,1.0,2,1.54,2,False.
NE,1,510,362-7951,no,yes,31,2.0,1,29.78,2.0,1,16.93,2.0,2,9.89,3.0,3,3.56,1,False.
NJ,3,510,373-3959,no,yes,34,3.0,2,42.02,2.0,3,19.17,2.0,1,8.38,1.0,2,1.65,2,True.
ME,1,415,358-1346,yes,yes,32,3.0,2,37.13,3.0,3,20.12,2.0,3,8.65,3.0,2,3.56,0,True.
WY,2,415,381-8422,no,yes,24,3.0,1,38.68,2.0,1,19.97,1.0,3,7.49,2.0,3,2.43,1,False.
IN,3,408,360-9005,no,yes,30,2.0,3,31.45,3.0,3,21.21,1.0,2,7.1,1.0,3,2.0,0,False.
IA,2,415,344-6935,no,yes,17,2.0,3,28.54,3.0,2,20.71,2.0,3,9.54,2.0,1,2.46,1,False.
AR,2,415,409-6588,no,yes,29,1.0,2,18.9,3.0,2,22.4,2.0,3,10.11,2.0,3,2.43,6,True.
WA,1,415,329-9517,no,yes,27,2.0,2,28.05,1.0,3,10.82,3.0,2,12.8,1.0,2,2.08,2,False.
MS,1,408,415-9553,no,yes,27,1.0,2,21.66,1.0,2,8.78,1.0,1,7.39,2.0,2,2.46,0,False.
VA,2,510,330-2662,no,yes,27,3.0,2,48.18,2.0,3,19.05,3.0,1,10.86,3.0,3,3.89,2,False.
MT,3,408,330-5824,yes,no,0,3.0,2,43.86,3.0,3,20.95,2.0,2,7.79,2.0,2,2.94,0,True.
SD,1,510,403-6187,yes,no,0,3.0,3,42.74,2.0,1,16.71,2.0,1,8.64,2.0,1,2.97,0,True.
KS,3,415,334-9163,yes,yes,28,2.0,3,29.89,3.0,1,21.56,1.0,1,5.78,2.0,2,3.08,1,False.
SD,2,415,386-3823,no,yes,25,1.0,1,21.93,3.0,2,24.65,2.0,2,7.97,2.0,2,3.13,1,False.
NH,2,415,383-2251,no,yes,42,2.0,1,32.86,3.0,1,22.38,2.0,2,9.65,2.0,2,3.0,0,False.
AZ,2,415,413-6380,no,yes,33,1.0,2,23.43,3.0,3,20.02,3.0,1,12.06,2.0,3,2.97,2,False.
RI,2,415,377-5441,no,yes,23,3.0,3,37.72,3.0,1,21.65,3.0,3,11.27,1.0,2,1.94,2,False.
NM,3,408,357-5995,yes,no,0,2.0,2,31.25,1.0,2,14.0,1.0,2,5.0,2.0,2,2.73,1,False.
IL,2,510,398-5954,no,yes,27,2.0,3,26.2,2.0,3,16.6,3.0,1,12.45,3.0,1,3.56,4,False.
RI,3,408,334-2961,yes,no,0,2.0,2,27.73,3.0,2,24.79,1.0,2,4.34,2.0,2,3.02,0,False.
MS,2,415,388-8948,yes,no,0,1.0,2,21.34,1.0,2,10.96,3.0,3,11.34,1.0,3,1.7,4,True.
MS,3,510,402-5509,no,yes,26,3.0,2,43.72,2.0,3,19.07,2.0,3,9.18,3.0,2,3.4,1,False.
NM,2,415,395-9214,no,yes,33,2.0,3,31.16,2.0,2,17.12,2.0,1,7.98,2.0,3,2.81,3,False.
NM,3,415,398-1332,no,yes,35,2.0,2,29.82,2.0,1,16.15,1.0,2,6.24,2.0,2,2.84,2,False.
NJ,2,415,333-1012,no,yes,41,2.0,2,29.17,1.0,1,11.57,2.0,2,8.25,2.0,3,2.92,0,False.
RI,2,510,336-1353,no,yes,20,2.0,2,36.02,2.0,3,18.28,3.0,2,10.73,2.0,1,2.54,0,False.
AL,1,415,380-3910,yes,no,0,3.0,2,40.41,2.0,3,17.6,2.0,2,8.2,1.0,2,1.22,0,False.
ID,2,415,338-9952,yes,yes,32,2.0,2,29.41,2.0,2,17.8,2.0,2,10.4,3.0,2,3.29,0,False.
MA,2,415,354-4448,no,yes,21,2.0,2,24.99,2.0,1,16.77,3.0,2,12.03,2.0,2,2.35,2,False.
AL,3,510,388-8583,no,yes,28,3.0,3,52.36,3.0,3,21.06,1.0,2,6.88,1.0,2,2.0,1,False.
CA,2,415,341-1916,no,yes,19,2.0,2,35.75,3.0,2,20.55,2.0,2,9.71,3.0,2,3.54,4,False.
MA,2,408,381-2745,no,yes,24,1.0,3,10.01,3.0,2,25.97,1.0,1,7.15,3.0,3,3.27,0,False.
NH,2,408,328-9267,no,yes,32,1.0,2,15.3,3.0,2,23.49,2.0,2,8.33,2.0,3,2.32,2,True.
MA,1,415,376-4705,yes,no,0,2.0,3,27.68,2.0,2,19.52,3.0,2,14.97,3.0,2,3.67,0,True.
NH,2,415,381-4076,no,yes,20,2.0,3,31.77,3.0,2,21.79,3.0,2,15.06,2.0,1,2.4,1,False.
LA,2,510,352-4182,no,yes,32,2.0,1,36.09,3.0,1,21.38,2.0,1,9.39,1.0,1,1.78,3,False.
AR,3,415,353-2557,no,yes,19,2.0,3,26.74,3.0,2,21.9,2.0,2,8.57,2.0,3,2.59,0,False.
SC,1,415,356-8621,no,yes,26,2.0,1,24.92,2.0,1,14.69,2.0,3,7.82,2.0,1,2.7,1,False.
NY,2,415,377-9829,no,yes,20,2.0,2,24.84,3.0,2,23.58,1.0,2,6.2,1.0,2,1.67,1,False.
MI,3,408,348-4660,yes,no,0,1.0,3,21.17,1.0,1,12.0,3.0,3,12.07,2.0,1,3.08,2,True.
OR,3,415,359-7255,no,yes,50,2.0,3,35.5,1.0,2,11.3,1.0,2,6.15,2.0,2,3.0,2,False.
TN,3,415,419-5501,no,yes,36,1.0,3,13.19,2.0,1,17.6,3.0,3,11.51,2.0,1,2.94,1,False.
DE,2,415,346-5053,no,yes,34,1.0,1,23.6,1.0,2,12.07,2.0,1,8.27,2.0,3,3.19,1,False.
MA,3,408,398-2148,no,yes,27,2.0,2,35.67,1.0,1,13.18,3.0,2,11.32,1.0,3,1.94,0,False.
AR,1,415,411-8956,yes,no,0,2.0,2,27.88,1.0,2,13.01,1.0,2,5.57,1.0,2,1.73,0,False.
CT,3,408,377-3876,no,yes,32,1.0,2,13.65,2.0,3,16.99,2.0,3,7.69,3.0,2,4.48,0,False.
MA,2,408,337-7879,no,yes,36,2.0,3,32.35,3.0,1,21.81,2.0,3,9.67,1.0,2,1.03,1,False.
MT,2,408,372-4868,no,yes,17,1.0,2,15.27,2.0,1,19.82,1.0,3,7.46,2.0,3,2.51,4,True.
AK,1,415,346-8863,no,yes,15,3.0,2,42.91,2.0,1,15.96,3.0,3,11.68,2.0,2,2.7,2,False.
DE,2,415,390-5267,no,yes,32,2.0,2,31.18,3.0,3,22.87,2.0,1,9.16,1.0,2,1.81,5,False.
OH,3,408,392-1547,yes,no,0,2.0,2,31.18,1.0,2,12.06,2.0,3,9.02,2.0,3,2.81,2,False.
CA,2,415,383-4802,no,yes,19,2.0,3,28.19,2.0,2,15.89,3.0,1,11.24,1.0,1,0.0,1,False.
NM,3,415,363-1413,yes,no,0,3.0,2,43.61,2.0,2,18.88,1.0,3,7.05,3.0,2,3.51,1,False.
KS,1,415,392-4680,no,yes,34,2.0,3,35.5,1.0,2,12.08,2.0,2,9.66,3.0,2,3.38,4,False.
CO,2,408,386-8690,no,yes,23,1.0,2,20.49,2.0,3,19.36,1.0,2,7.13,2.0,2,2.75,1,False.
IL,2,510,351-3316,yes,no,0,2.0,1,26.93,3.0,1,26.06,1.0,2,6.49,1.0,2,0.57,1,False.
KY,2,415,353-3223,no,yes,40,1.0,2,18.46,2.0,3,17.54,1.0,3,5.68,3.0,2,3.62,0,False.
SC,2,415,408-5601,no,yes,31,3.0,2,38.28,3.0,3,21.83,3.0,2,11.24,2.0,1,3.11,4,False.
GA,2,415,328-5188,yes,no,0,3.0,3,48.86,3.0,1,22.07,1.0,1,6.89,2.0,2,2.7,1,True.
KS,3,415,329-4474,no,yes,19,2.0,2,29.8,3.0,3,20.51,2.0,2,9.51,1.0,1,2.11,0,False.
OR,2,415,400-3147,no,yes,19,2.0,1,24.91,3.0,1,20.94,2.0,3,8.96,1.0,2,1.11,1,False.
KY,1,415,347-1640,yes,no,0,2.0,3,30.21,2.0,2,18.33,3.0,1,10.65,2.0,2,2.84,1,False.
MN,3,408,374-9531,yes,no,0,3.0,3,42.64,1.0,2,12.96,1.0,2,6.66,2.0,2,2.7,2,False.
MI,1,415,387-6912,no,yes,20,2.0,2,35.31,2.0,2,16.97,2.0,2,9.74,1.0,1,1.97,1,False.
KY,2,415,333-3010,no,yes,36,2.0,1,28.56,1.0,3,13.87,2.0,3,7.77,1.0,1,2.16,6,True.
ID,2,415,336-9053,no,yes,30,2.0,2,31.25,2.0,3,15.59,2.0,1,10.58,2.0,3,3.13,0,False.
SC,3,415,370-8676,no,yes,20,2.0,3,25.13,3.0,2,23.53,1.0,2,6.75,2.0,3,2.75,0,False.
ND,2,415,329-8638,no,yes,22,1.0,2,21.17,2.0,2,19.69,2.0,2,10.0,1.0,3,1.73,1,False.
MI,3,415,385-1118,yes,no,0,3.0,1,39.7,2.0,1,15.95,1.0,2,5.5,2.0,1,2.59,0,True.
MT,3,415,408-8269,no,yes,35,2.0,3,33.54,1.0,2,11.99,2.0,2,9.54,2.0,2,2.73,2,True.
AR,2,415,420-4089,yes,no,0,2.0,3,24.87,2.0,2,18.59,3.0,2,10.62,2.0,2,3.11,1,False.
OR,2,415,357-8515,no,yes,12,2.0,2,31.96,1.0,2,12.86,2.0,3,9.09,2.0,2,2.84,2,False.
NY,3,408,406-8995,yes,no,0,1.0,1,20.79,1.0,2,10.1,1.0,2,6.66,3.0,2,3.7,3,True.
MI,2,408,341-9890,yes,no,0,1.0,3,19.57,2.0,1,17.96,1.0,1,6.12,3.0,2,3.73,2,True.
ID,1,415,365-4387,no,yes,28,2.0,2,29.39,1.0,2,11.7,2.0,2,9.17,1.0,3,2.24,1,False.
MO,2,415,375-3341,yes,no,0,2.0,3,26.59,1.0,3,11.08,2.0,2,9.33,1.0,2,1.97,1,False.
AL,3,415,418-3096,no,yes,24,1.0,2,21.78,1.0,3,12.19,2.0,2,8.59,2.0,2,3.13,1,False.
AZ,1,415,419-3937,no,yes,31,2.0,1,33.13,2.0,2,16.29,1.0,3,6.89,3.0,1,3.56,2,False.
VA,2,408,348-4961,no,yes,34,1.0,1,7.63,1.0,1,11.41,2.0,3,7.58,3.0,2,3.59,1,False.
PA,2,408,329-1410,no,yes,30,3.0,3,44.68,2.0,3,18.34,1.0,2,6.97,1.0,1,2.11,0,False.
OH,1,415,401-6977,no,yes,31,3.0,2,39.58,2.0,2,15.6,2.0,2,9.31,3.0,1,3.51,0,False.
VA,3,408,385-1464,no,yes,39,3.0,2,40.78,3.0,1,21.57,1.0,1,5.79,1.0,2,1.81,5,False.
CO,2,415,420-7066,no,yes,37,2.0,1,26.1,3.0,2,20.56,3.0,2,11.01,2.0,2,2.86,1,False.
MA,3,415,343-5372,no,yes,25,1.0,2,19.24,3.0,2,22.94,2.0,2,10.31,1.0,3,1.92,2,False.
ND,3,415,399-1021,no,yes,23,2.0,1,30.94,2.0,1,18.37,1.0,1,7.06,2.0,2,2.65,1,False.
LA,2,415,382-7659,no,yes,33,2.0,2,24.92,1.0,1,9.76,2.0,2,9.92,1.0,3,0.78,0,False.
MT,2,510,342-1004,no,yes,35,1.0,2,18.79,2.0,1,17.71,1.0,1,3.93,3.0,1,3.75,4,True.
NH,2,415,396-4869,no,yes,22,2.0,2,33.59,1.0,1,6.8,1.0,1,5.44,3.0,3,4.21,2,False.
NE,2,510,422-8333,no,yes,32,2.0,3,35.75,2.0,1,16.34,3.0,2,11.07,2.0,2,2.92,6,False.
WV,2,415,367-9127,no,yes,28,3.0,2,37.45,3.0,1,24.29,2.0,2,9.14,2.0,3,2.54,4,False.
MA,1,415,357-6348,no,yes,34,2.0,3,27.49,2.0,3,17.65,2.0,3,9.26,2.0,2,2.48,0,False.
KY,1,415,349-8391,yes,no,0,2.0,1,24.94,1.0,2,12.61,3.0,1,10.74,3.0,2,3.38,3,False.
NJ,2,415,327-6989,no,yes,42,3.0,2,42.31,2.0,2,14.52,1.0,2,4.7,2.0,3,3.02,1,False.
VA,2,510,339-2792,no,yes,28,1.0,2,18.7,1.0,1,12.03,3.0,2,10.68,1.0,2,1.73,2,False.
NV,2,510,341-7279,no,yes,35,1.0,2,20.06,2.0,2,14.21,2.0,2,9.26,2.0,1,3.19,2,False.
DE,2,415,347-4626,no,yes,31,3.0,2,37.88,2.0,2,15.34,1.0,2,6.81,3.0,2,3.51,0,False.
CT,1,408,344-8498,no,yes,25,2.0,3,32.3,1.0,1,9.91,1.0,2,6.37,3.0,1,3.29,1,False.
MA,2,408,371-3498,no,yes,29,2.0,1,33.22,3.0,2,22.8,2.0,2,7.56,1.0,3,2.27,3,False.
SC,2,415,403-8915,no,yes,21,2.0,1,27.3,2.0,1,18.96,1.0,2,5.58,2.0,1,2.57,2,False.
IN,3,415,371-2418,no,yes,26,2.0,2,26.98,1.0,3,13.64,2.0,2,9.82,2.0,2,2.67,1,False.
NV,2,408,389-8163,no,yes,34,2.0,3,32.69,1.0,3,10.99,1.0,2,6.13,1.0,3,1.7,1,False.
ND,2,408,351-1894,no,yes,38,2.0,2,32.81,1.0,2,13.06,3.0,2,11.72,1.0,2,2.0,2,False.
CO,3,510,370-9592,no,yes,40,1.0,1,17.88,3.0,1,29.01,1.0,2,7.46,1.0,2,1.7,2,False.
FL,2,408,395-6913,no,yes,29,2.0,1,36.5,3.0,2,26.72,3.0,2,12.61,3.0,1,3.86,0,False.
MS,3,415,394-5753,yes,no,0,1.0,1,19.02,2.0,3,18.96,3.0,1,10.94,2.0,3,2.7,3,False.
NY,1,510,390-6932,yes,no,0,3.0,2,40.17,1.0,3,12.99,1.0,2,7.21,2.0,3,3.02,3,False.
AK,2,415,394-5202,no,yes,29,2.0,3,36.31,2.0,1,14.95,2.0,2,9.32,2.0,2,2.4,1,False.
WV,1,510,348-3777,no,yes,30,1.0,1,24.38,2.0,2,14.45,1.0,1,5.76,2.0,2,2.54,3,False.
AL,3,415,330-9294,no,yes,27,2.0,2,32.35,3.0,3,21.17,2.0,1,9.71,2.0,2,2.86,1,False.
CO,2,415,362-8763,no,yes,36,3.0,2,50.13,1.0,3,14.08,2.0,1,8.51,2.0,2,2.65,3,False.
AZ,2,415,375-4770,no,yes,32,1.0,2,22.81,2.0,3,18.01,2.0,3,7.54,1.0,2,2.21,1,False.
IN,2,415,406-7643,no,yes,32,1.0,3,21.28,2.0,2,19.63,2.0,2,8.64,3.0,3,3.4,3,False.
WI,1,510,354-3545,no,yes,13,2.0,1,36.41,2.0,2,15.4,2.0,1,7.83,2.0,1,2.78,0,False.
DC,2,408,418-7478,no,yes,26,1.0,2,22.44,2.0,3,14.73,2.0,2,9.16,2.0,2,3.13,1,False.
HI,2,408,381-8593,no,yes,30,1.0,1,18.75,2.0,2,15.5,2.0,2,8.27,2.0,3,2.97,2,False.
VA,3,415,365-9371,yes,no,0,2.0,3,27.46,2.0,3,16.4,2.0,2,7.57,2.0,3,3.02,0,False.
NY,1,408,401-7335,no,yes,28,2.0,3,29.21,3.0,3,20.46,3.0,1,11.05,2.0,3,2.86,1,False.
PA,3,510,364-5126,no,yes,32,2.0,2,35.87,1.0,2,13.18,2.0,2,10.57,2.0,2,3.08,1,False.
ND,3,408,393-9548,no,yes,33,2.0,2,30.11,2.0,1,16.49,3.0,3,11.4,1.0,2,1.4,1,False.
AR,2,415,365-2341,no,yes,21,3.0,2,42.09,3.0,3,21.79,1.0,1,7.14,2.0,3,2.92,2,False.
MA,2,408,420-3042,no,yes,17,2.0,1,34.83,2.0,2,17.09,2.0,2,9.89,2.0,2,3.05,0,False.
ND,2,408,396-4171,no,yes,24,3.0,3,38.34,2.0,2,15.47,3.0,2,12.19,2.0,1,2.54,3,False.
