State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
FL,2,415,328-6770,no,no,0,2.0,2,25.74,2.0,1,15.84,2.0,3,7.76,2.0,2,2.94,0,False.
FL,2,415,380-7321,no,no,0,2.0,1,30.6,2.0,1,19.06,3.0,2,11.94,1.0,3,1.27,3,False.
MD,3,415,375-1476,no,no,0,3.0,3,42.53,3.0,3,22.7,1.0,3,6.8,3.0,1,3.51,1,True.
AL,2,415,356-1567,no,no,0,3.0,3,37.91,1.0,2,9.36,2.0,2,8.49,1.0,3,1.92,0,False.
WA,2,415,422-6685,no,no,0,2.0,3,31.21,1.0,2,12.97,2.0,2,9.55,3.0,3,3.29,3,False.
TN,3,408,336-1090,no,yes,22,2.0,3,28.22,2.0,2,14.83,3.0,1,11.02,2.0,3,2.75,1,False.
MS,1,415,343-2095,no,no,0,1.0,2,23.14,3.0,2,23.2,2.0,2,9.91,1.0,1,1.19,1,False.
ME,1,408,345-3934,no,no,0,2.0,2,25.38,3.0,3,20.59,2.0,2,7.84,2.0,3,2.4,2,False.
OK,2,408,338-8050,no,no,0,1.0,2,11.12,2.0,1,14.3,3.0,3,10.62,3.0,1,3.73,2,False.
IN,1,415,388-9568,no,no,0,2.0,2,36.28,2.0,2,19.93,3.0,3,11.25,1.0,2,0.73,1,False.
MO,2,415,402-6591,no,no,0,2.0,1,35.17,3.0,1,20.8,2.0,3,9.97,1.0,1,2.08,3,False.
IA,2,408,403-6419,no,yes,27,2.0,1,31.65,2.0,1,16.12,1.0,3,3.44,2.0,2,2.59,2,False.
VA,2,415,386-9790,no,yes,23,3.0,3,47.63,2.0,2,18.74,1.0,2,6.16,3.0,2,3.59,4,False.
KY,1,415,378-5692,no,yes,22,2.0,1,33.42,3.0,2,26.62,1.0,2,7.35,2.0,2,3.21,0,False.
MD,2,408,360-3324,yes,no,0,3.0,2,53.04,1.0,2,11.0,2.0,1,9.79,2.0,1,2.84,0,True.
OH,1,415,410-3719,yes,yes,36,2.0,2,33.83,3.0,2,24.76,2.0,2,8.89,2.0,3,2.97,1,False.
OK,2,415,352-4221,no,no,0,2.0,2,34.53,2.0,3,18.45,2.0,3,8.14,3.0,1,3.65,3,False.
NV,1,415,327-6179,no,no,0,2.0,2,28.7,2.0,2,18.73,1.0,3,6.94,2.0,1,2.94,0,False.
ID,2,415,359-6196,yes,no,0,2.0,3,29.43,3.0,2,20.43,2.0,3,10.49,2.0,2,2.43,1,False.
MN,3,510,374-9107,no,no,0,1.0,2,22.85,2.0,2,17.96,2.0,3,8.71,2.0,1,2.75,5,True.
SD,2,408,357-4078,no,yes,40,2.0,2,34.44,1.0,3,10.1,2.0,2,10.57,2.0,3,2.43,2,False.
IL,2,408,366-5780,no,no,0,1.0,3,12.67,2.0,2,17.07,2.0,2,8.65,2.0,3,2.65,3,False.
WY,3,510,393-9619,no,no,0,1.0,3,14.21,1.0,2,10.28,2.0,2,10.2,2.0,3,2.89,0,False.
AL,1,415,355-9295,no,no,0,2.0,1,32.67,2.0,3,14.33,1.0,2,6.29,2.0,3,2.54,1,False.
NJ,3,510,400-5751,no,no,0,3.0,2,37.43,1.0,3,7.51,2.0,1,8.79,3.0,2,3.48,0,False.
NV,3,415,338-1027,yes,no,0,1.0,2,22.97,1.0,2,11.4,2.0,1,10.04,3.0,1,3.32,2,True.
IN,1,415,405-8867,no,no,0,3.0,1,43.08,2.0,3,15.5,3.0,2,12.41,1.0,1,2.27,1,False.
WV,2,408,336-5616,no,no,0,3.0,1,38.25,2.0,1,15.04,2.0,2,8.74,1.0,1,1.92,3,False.
VA,2,408,335-1697,no,no,0,2.0,2,33.75,3.0,1,22.76,3.0,1,15.97,2.0,2,2.54,0,True.
SC,1,408,331-5138,no,no,0,1.0,2,18.75,1.0,2,14.15,2.0,2,9.1,2.0,2,2.57,0,False.
RI,2,415,385-8240,no,yes,37,1.0,2,10.2,1.0,1,8.69,3.0,2,11.78,2.0,2,3.0,0,False.
IN,1,510,348-1359,no,no,0,2.0,2,36.52,1.0,1,12.72,3.0,1,12.75,2.0,2,2.75,0,False.
AZ,2,408,354-7339,no,no,0,2.0,1,30.91,2.0,2,17.2,3.0,2,11.07,2.0,1,2.48,4,False.
NM,2,510,349-1687,no,yes,23,2.0,3,26.18,3.0,3,23.63,2.0,2,10.28,2.0,2,3.19,2,False.
OR,1,415,380-2558,no,yes,29,2.0,2,26.76,1.0,1,10.02,3.0,1,12.56,3.0,3,3.75,4,True.
NJ,2,415,365-2153,no,no,0,2.0,2,35.34,2.0,2,14.62,2.0,3,8.63,3.0,3,3.89,4,False.
MS,2,408,345-6043,no,no,0,2.0,2,35.19,2.0,1,19.8,2.0,2,7.76,2.0,3,2.46,3,False.
MI,2,510,349-2808,no,yes,41,1.0,2,20.23,2.0,3,19.55,3.0,1,10.66,2.0,2,2.57,0,False.
TX,2,415,411-1715,yes,no,0,2.0,3,24.43,3.0,1,23.21,2.0,1,8.02,2.0,2,2.94,0,False.
FL,2,408,385-2488,no,yes,32,2.0,3,28.2,2.0,2,18.4,2.0,1,7.79,3.0,3,3.81,4,False.
DC,2,510,377-7177,no,no,0,1.0,3,23.56,2.0,3,14.65,2.0,2,10.42,2.0,2,2.65,1,False.
TX,2,415,342-1099,no,no,0,1.0,3,14.4,3.0,1,21.24,2.0,2,8.7,3.0,3,3.92,1,False.
KS,2,408,386-4170,yes,no,0,1.0,2,10.64,2.0,3,15.35,2.0,1,9.98,2.0,1,2.81,1,True.
UT,1,510,413-1269,no,no,0,2.0,1,26.38,3.0,3,20.0,2.0,1,7.62,2.0,2,2.35,1,False.
MN,1,510,396-4460,no,yes,25,2.0,2,28.03,2.0,2,17.79,2.0,1,10.4,1.0,3,1.81,1,False.
IL,3,408,334-2730,no,no,0,1.0,2,22.87,1.0,2,12.16,2.0,1,10.08,3.0,1,4.16,1,False.
NM,2,415,340-3182,no,no,0,1.0,2,24.36,2.0,2,17.96,2.0,2,8.33,2.0,2,3.11,1,False.
SC,2,510,377-8608,no,no,0,2.0,2,28.61,2.0,1,18.8,3.0,3,10.85,3.0,1,3.38,1,False.
NC,3,408,417-3676,no,no,0,3.0,1,44.61,2.0,2,16.54,1.0,1,6.59,1.0,3,2.24,2,False.
WV,2,510,417-6774,no,yes,30,2.0,1,35.05,3.0,2,22.1,3.0,1,13.12,2.0,3,3.08,1,False.
RI,2,510,411-9554,no,yes,28,3.0,2,38.39,2.0,3,16.41,2.0,2,10.46,1.0,3,2.27,4,False.
NH,2,408,420-3192,no,no,0,1.0,2,23.51,2.0,1,14.49,3.0,2,11.88,3.0,3,3.65,3,False.
MO,1,510,389-1475,no,yes,48,1.0,2,16.05,1.0,2,11.58,1.0,2,6.63,1.0,2,1.22,0,False.
MA,2,408,343-7734,yes,no,0,2.0,3,27.2,2.0,2,14.91,2.0,2,8.32,2.0,2,2.67,2,False.
PA,2,415,410-3390,no,no,0,2.0,2,35.12,2.0,3,19.12,3.0,2,11.25,3.0,2,3.94,0,False.
OK,2,415,344-6495,no,no,0,1.0,3,22.9,2.0,1,15.3,2.0,2,9.04,1.0,2,2.08,1,False.
AL,1,415,331-6229,no,yes,28,2.0,1,36.45,2.0,2,19.99,2.0,2,9.28,1.0,3,2.16,3,False.
WY,3,415,337-7501,no,no,0,2.0,2,32.78,2.0,2,19.92,2.0,2,9.14,3.0,2,3.51,3,False.
PA,2,408,339-9631,no,yes,28,2.0,2,25.69,2.0,1,16.56,3.0,3,10.76,2.0,2,2.7,1,False.
WA,2,415,369-4384,no,no,0,3.0,2,37.64,2.0,2,19.7,1.0,2,5.51,2.0,2,2.65,3,False.
HI,3,510,416-3915,yes,no,0,3.0,2,37.21,2.0,1,17.68,2.0,2,9.15,2.0,2,3.0,0,False.
SD,3,408,339-3049,no,yes,48,2.0,2,32.27,1.0,1,10.49,2.0,2,9.64,1.0,1,1.76,2,True.
AL,3,415,361-7998,no,yes,25,2.0,1,32.76,2.0,2,19.2,3.0,1,11.44,2.0,3,2.94,2,False.
VT,3,510,355-4842,yes,no,0,2.0,3,34.75,2.0,2,18.62,2.0,3,10.02,2.0,3,2.84,3,False.
MT,3,415,387-6440,no,no,0,2.0,2,29.29,2.0,2,14.79,2.0,3,8.47,3.0,2,3.51,2,False.
MN,2,415,369-2625,no,no,0,2.0,2,33.73,2.0,2,17.93,2.0,1,8.7,2.0,3,2.81,2,False.
AK,1,415,389-7073,no,yes,37,2.0,3,35.99,1.0,1,13.59,1.0,1,6.48,3.0,1,3.29,1,False.
MI,2,415,370-8463,no,yes,28,3.0,1,37.67,3.0,2,24.51,3.0,2,10.81,2.0,1,2.43,1,False.
DE,1,415,362-7318,no,no,0,2.0,2,33.64,2.0,2,15.43,3.0,1,12.66,1.0,2,1.81,3,False.
SD,3,408,412-1194,no,yes,24,2.0,2,25.08,2.0,2,14.93,3.0,2,11.34,3.0,2,4.21,2,False.
MI,3,510,355-9508,no,no,0,2.0,3,35.09,1.0,2,10.88,2.0,1,8.75,2.0,2,2.38,2,False.
KS,3,408,352-8202,no,no,0,2.0,2,35.0,2.0,1,17.79,3.0,1,13.05,3.0,2,3.92,2,False.
AL,3,510,335-5882,no,no,0,2.0,2,35.29,1.0,1,11.25,3.0,2,11.48,3.0,2,3.81,0,False.
OK,2,510,352-6976,no,no,0,3.0,2,51.66,3.0,3,22.18,3.0,2,14.04,1.0,2,1.43,1,True.
CT,3,415,393-6733,no,yes,34,3.0,3,39.2,2.0,2,18.65,3.0,2,13.47,1.0,1,2.16,0,False.
NE,3,510,335-1838,no,no,0,1.0,2,16.92,1.0,1,10.97,1.0,3,5.63,2.0,2,2.62,0,False.
WI,2,510,355-6930,no,no,0,2.0,2,30.11,2.0,2,16.49,1.0,2,6.6,1.0,2,1.59,1,False.
CT,2,415,387-5860,no,yes,37,2.0,2,29.36,1.0,3,10.21,2.0,1,9.72,2.0,2,2.78,5,True.
WI,2,510,343-2605,no,yes,18,2.0,1,29.36,1.0,2,11.34,3.0,1,11.68,2.0,2,2.65,1,False.
IN,3,510,350-6759,no,no,0,2.0,3,34.71,2.0,3,15.29,2.0,2,9.76,2.0,2,2.57,1,False.
DC,2,415,371-1514,no,no,0,1.0,1,14.57,3.0,1,21.05,1.0,1,6.41,2.0,2,2.73,2,False.
AR,1,415,346-9317,no,no,0,2.0,3,26.79,2.0,1,15.67,3.0,2,10.82,2.0,1,3.21,0,False.
ME,2,415,398-4313,no,no,0,2.0,3,36.64,2.0,3,18.59,2.0,2,9.32,1.0,3,1.78,4,False.
MN,2,415,412-4399,no,no,0,2.0,2,30.86,2.0,2,16.99,3.0,3,12.95,1.0,2,1.78,1,False.
MD,1,415,330-1835,no,no,0,2.0,1,29.19,1.0,1,9.38,2.0,2,8.79,2.0,2,3.21,2,False.
FL,3,415,416-1676,no,no,0,3.0,2,45.32,3.0,3,22.51,2.0,3,9.32,1.0,1,1.59,1,True.
RI,2,408,329-7347,no,no,0,2.0,2,28.97,3.0,1,29.79,3.0,2,13.37,2.0,2,3.02,0,True.
IA,3,415,360-6868,no,no,0,2.0,2,26.86,3.0,3,24.86,3.0,2,10.85,2.0,2,2.46,1,False.
AZ,3,510,405-6641,no,no,0,1.0,3,15.64,3.0,1,21.56,2.0,2,9.63,2.0,3,2.78,1,False.
MO,3,415,393-2373,no,no,0,3.0,2,39.78,3.0,3,21.21,2.0,1,7.79,2.0,2,2.46,2,False.
VT,2,415,419-1714,no,no,0,3.0,2,46.26,3.0,3,22.82,2.0,2,9.62,2.0,3,2.3,1,True.
IN,2,408,336-3819,no,no,0,3.0,2,50.39,2.0,2,18.26,1.0,2,6.03,2.0,2,3.08,4,True.
RI,2,510,341-3464,no,no,0,2.0,2,33.05,2.0,1,16.18,2.0,2,8.25,2.0,1,3.08,0,False.
SD,3,415,413-5310,no,no,0,3.0,3,38.62,3.0,2,21.96,2.0,1,8.26,2.0,2,2.4,3,False.
MN,1,415,366-7912,no,no,0,3.0,2,42.28,2.0,3,18.7,3.0,1,11.96,3.0,1,3.56,1,True.
TX,2,415,399-8845,no,yes,38,3.0,2,40.17,2.0,2,16.65,2.0,1,8.26,2.0,3,2.62,1,False.
VA,1,510,368-2583,no,no,0,2.0,1,34.95,2.0,2,14.41,2.0,1,9.9,2.0,2,2.94,0,False.
MA,1,408,360-6309,no,no,0,1.0,3,16.0,3.0,3,23.83,2.0,1,9.23,2.0,2,2.65,0,False.
ID,3,408,359-5890,no,no,0,1.0,2,21.28,2.0,2,17.46,3.0,2,11.45,3.0,1,5.1,0,False.
MA,1,408,332-2462,no,no,0,1.0,3,10.27,3.0,3,26.03,1.0,1,5.58,3.0,2,3.35,1,False.
GA,2,415,381-9196,no,yes,28,1.0,2,20.57,3.0,2,22.98,1.0,1,7.22,1.0,2,2.08,2,False.
RI,2,415,329-3222,no,yes,29,1.0,1,20.03,3.0,3,21.83,1.0,1,6.64,1.0,2,2.05,3,False.
ID,3,510,363-5819,no,yes,21,3.0,2,39.51,2.0,3,18.01,3.0,2,12.29,1.0,2,1.35,3,False.
SD,3,510,413-9269,yes,yes,32,3.0,1,38.0,2.0,1,16.05,1.0,2,6.97,2.0,1,2.54,2,True.
MA,2,510,330-7483,no,no,0,2.0,1,29.97,3.0,2,22.03,3.0,1,12.93,1.0,2,1.67,0,False.
WY,2,415,403-7775,no,yes,32,1.0,1,21.28,2.0,2,15.11,2.0,2,10.46,3.0,2,3.48,1,False.
VA,2,408,360-2479,no,no,0,1.0,2,23.58,3.0,2,21.84,2.0,1,10.57,2.0,2,2.7,0,False.
OR,3,415,394-3791,no,no,0,1.0,3,14.67,3.0,2,20.96,3.0,2,11.32,2.0,2,3.05,1,False.
VA,3,408,384-2632,no,no,0,2.0,2,35.19,1.0,3,13.17,3.0,2,11.03,3.0,2,3.62,3,False.
ME,2,510,359-8466,no,yes,30,1.0,2,10.0,2.0,2,18.66,1.0,3,6.85,1.0,2,1.92,0,False.
AL,2,408,331-8909,no,yes,35,1.0,2,11.68,2.0,1,17.78,2.0,1,8.88,2.0,2,3.08,1,False.
GA,3,408,359-5160,no,yes,33,3.0,2,40.66,3.0,2,20.02,1.0,2,7.03,2.0,2,2.57,1,False.
IA,2,510,330-9833,no,no,0,2.0,3,33.71,2.0,1,18.45,2.0,2,8.48,3.0,2,3.38,0,False.
AZ,3,510,362-2314,no,no,0,2.0,2,34.88,3.0,1,20.45,1.0,2,3.59,3.0,3,3.89,0,False.
FL,2,510,338-8478,no,no,0,2.0,2,32.66,3.0,3,26.6,1.0,2,5.86,1.0,1,2.13,3,False.
MT,1,415,387-5453,no,no,0,3.0,1,46.34,3.0,1,21.14,2.0,2,8.88,2.0,1,2.57,1,True.
AL,2,415,380-3437,no,no,0,1.0,3,21.81,2.0,2,16.75,1.0,3,6.23,3.0,2,3.29,7,True.
DE,2,510,365-8779,no,no,0,2.0,2,28.83,3.0,2,22.45,2.0,1,9.28,2.0,2,2.51,0,False.
MT,1,510,407-2750,no,no,0,2.0,2,34.22,1.0,1,12.99,2.0,2,10.49,1.0,2,2.03,1,False.
KY,3,408,396-8265,no,yes,17,2.0,2,36.5,1.0,2,11.77,2.0,1,7.61,2.0,2,2.32,1,False.
SC,2,510,397-4304,no,no,0,2.0,1,28.76,3.0,1,23.08,2.0,2,7.66,2.0,1,2.86,0,False.
WA,1,415,333-2611,no,no,0,2.0,3,33.0,2.0,2,15.01,3.0,3,13.63,1.0,3,1.89,2,False.
OR,2,510,409-8814,no,no,0,3.0,2,39.75,3.0,2,22.65,2.0,2,9.57,1.0,2,2.05,2,False.
AK,2,408,336-5406,no,no,0,3.0,1,38.27,2.0,3,16.93,2.0,2,7.9,3.0,1,3.94,0,False.
GA,2,415,343-6940,no,no,0,2.0,1,36.21,2.0,1,15.01,3.0,3,11.82,2.0,1,2.46,1,True.
MN,2,415,361-9923,no,no,0,2.0,3,31.26,3.0,2,21.75,3.0,3,12.38,2.0,3,2.92,1,False.
IL,1,415,350-6639,no,yes,34,3.0,2,37.71,1.0,1,13.74,2.0,1,10.25,3.0,3,3.78,0,False.
IN,2,408,376-4300,no,yes,21,1.0,2,10.98,2.0,1,14.97,3.0,1,11.02,1.0,1,0.0,2,False.
SC,1,510,349-6567,no,yes,37,2.0,2,26.28,1.0,2,7.09,1.0,2,7.47,3.0,2,3.59,1,False.
VA,3,415,333-7749,no,no,0,3.0,3,44.23,2.0,3,15.23,1.0,3,6.08,1.0,3,1.94,3,False.
WI,2,415,408-6089,no,yes,33,2.0,3,27.47,1.0,2,10.46,3.0,2,11.76,3.0,2,3.29,1,False.
VT,3,510,375-2165,no,no,0,3.0,3,37.5,1.0,3,13.19,2.0,2,8.4,2.0,3,2.84,1,False.
AZ,2,415,400-6999,no,yes,41,2.0,3,26.5,1.0,2,13.8,1.0,2,5.74,3.0,2,3.54,3,False.
FL,2,510,420-7823,no,no,0,1.0,1,18.19,1.0,1,8.98,3.0,1,10.94,3.0,2,3.46,4,True.
AK,1,510,366-5241,no,no,0,2.0,2,31.03,2.0,2,17.4,2.0,2,10.35,2.0,3,3.05,4,False.
AR,3,415,413-3412,yes,yes,38,3.0,1,37.42,2.0,1,19.92,3.0,1,10.68,2.0,2,2.73,4,False.
AR,2,408,406-2752,no,no,0,2.0,2,25.87,2.0,3,15.06,1.0,2,4.34,1.0,2,1.43,1,False.
AK,2,415,337-8078,no,no,0,2.0,2,30.86,2.0,2,17.43,2.0,1,9.18,3.0,3,3.97,2,False.
MS,1,408,402-1942,yes,no,0,3.0,1,40.15,2.0,1,18.58,2.0,2,8.73,3.0,1,3.56,2,True.
ME,1,415,371-7917,no,no,0,2.0,2,28.24,1.0,2,6.74,2.0,2,9.62,3.0,1,3.43,1,False.
CA,2,408,343-6374,yes,no,0,3.0,2,41.58,2.0,1,16.05,2.0,3,9.27,2.0,2,3.05,1,False.
NM,2,408,385-8730,no,yes,23,1.0,1,22.81,2.0,3,19.32,1.0,2,5.51,2.0,1,2.3,2,False.
NE,1,408,393-7892,yes,yes,39,2.0,3,25.45,2.0,1,17.94,1.0,2,5.14,2.0,2,2.48,1,False.
SC,2,408,407-6748,no,yes,29,2.0,2,25.52,3.0,2,22.5,2.0,2,8.03,1.0,2,1.57,1,False.
CO,3,408,341-4463,yes,no,0,3.0,1,43.71,3.0,3,26.54,2.0,1,8.24,2.0,3,2.38,1,True.
DE,3,415,351-2587,no,no,0,1.0,1,21.15,2.0,1,15.27,3.0,2,11.39,2.0,3,3.05,0,False.
OH,1,415,421-9752,no,yes,36,1.0,3,24.09,2.0,2,19.75,2.0,3,9.99,2.0,2,3.24,1,False.
MS,2,408,356-4001,no,no,0,3.0,2,39.1,1.0,3,8.77,3.0,3,13.93,2.0,2,3.05,2,False.
OK,3,408,328-9869,no,no,0,2.0,2,27.59,2.0,3,18.16,2.0,1,8.64,2.0,1,2.94,0,False.
CO,3,415,343-5709,no,no,0,3.0,1,59.64,2.0,2,18.4,3.0,2,11.43,2.0,3,2.73,1,True.
NC,2,415,334-1872,no,no,0,2.0,2,32.86,3.0,3,22.45,1.0,3,5.79,2.0,2,2.46,4,False.
MD,1,415,350-1040,no,no,0,1.0,3,13.29,3.0,2,21.54,3.0,2,11.48,3.0,2,4.86,1,False.
KS,3,415,369-3214,no,no,0,1.0,2,14.18,2.0,3,19.74,1.0,3,6.6,1.0,2,2.05,1,False.
MA,3,415,385-6778,no,no,0,2.0,2,33.25,3.0,3,22.76,1.0,1,7.42,3.0,1,4.32,0,False.
NC,3,415,383-7689,no,no,0,2.0,1,34.31,2.0,3,19.13,2.0,1,9.2,2.0,3,2.78,1,False.
NM,1,408,385-5722,no,no,0,2.0,2,33.49,2.0,2,18.94,2.0,2,10.14,2.0,3,2.86,2,False.
CA,3,415,357-1909,yes,no,0,3.0,1,37.06,1.0,2,9.72,3.0,2,12.11,3.0,1,3.35,0,True.
NY,1,415,364-3567,no,no,0,2.0,2,28.02,2.0,2,19.54,2.0,2,7.53,3.0,1,4.0,2,False.
AZ,2,415,422-4241,no,no,0,2.0,1,30.46,2.0,2,17.91,3.0,1,12.46,2.0,3,2.48,2,False.
SD,2,415,370-2957,no,yes,21,2.0,2,36.38,2.0,3,15.3,1.0,1,6.05,2.0,2,2.86,0,False.
DC,3,415,329-6562,no,no,0,2.0,2,28.99,1.0,3,10.05,2.0,2,8.46,2.0,3,3.02,2,False.
ND,2,408,363-3515,no,no,0,2.0,3,34.97,2.0,2,18.23,2.0,2,10.17,1.0,3,1.81,1,False.
MO,2,415,374-7787,yes,no,0,2.0,1,28.14,3.0,2,24.33,2.0,2,8.95,2.0,1,3.11,1,True.
KS,3,415,345-2931,no,no,0,3.0,2,37.57,1.0,2,13.66,2.0,2,10.49,1.0,2,1.84,2,False.
SD,3,510,373-5732,no,no,0,3.0,3,41.16,2.0,2,16.24,2.0,1,9.84,3.0,1,3.97,3,False.
OK,2,415,348-7437,no,no,0,2.0,2,25.77,1.0,2,13.21,3.0,2,10.8,3.0,2,3.97,1,False.
OR,3,415,332-9460,yes,no,0,2.0,2,29.95,1.0,1,12.33,3.0,2,11.23,1.0,2,1.54,0,False.
IN,2,415,355-6531,yes,yes,22,2.0,1,33.32,3.0,1,27.43,2.0,3,10.15,1.0,2,1.0,1,False.
OH,2,408,336-9390,no,no,0,2.0,3,27.12,3.0,2,21.0,2.0,1,8.46,1.0,2,1.94,2,False.
KS,3,415,346-8581,no,no,0,3.0,2,39.13,2.0,1,18.73,2.0,2,9.21,2.0,3,2.89,4,False.
CT,2,415,363-8824,no,no,0,2.0,1,24.94,3.0,2,23.29,3.0,2,14.46,2.0,1,2.4,3,False.
NH,1,510,353-3351,no,no,0,2.0,2,35.79,2.0,1,17.38,1.0,1,5.75,2.0,2,2.3,1,False.
WI,2,415,360-4320,no,no,0,1.0,2,17.34,3.0,3,22.97,1.0,2,6.67,2.0,2,2.89,1,False.
MS,3,510,417-6252,no,no,0,1.0,2,21.42,3.0,1,20.27,3.0,2,12.83,2.0,3,2.75,3,False.
WV,1,415,393-4949,no,no,0,2.0,3,28.63,3.0,2,20.72,2.0,2,9.66,2.0,1,3.0,1,False.
MA,1,415,401-3156,no,no,0,1.0,3,17.95,3.0,3,21.95,2.0,1,9.59,2.0,2,2.35,0,False.
MD,2,415,338-6283,no,no,0,2.0,2,35.11,2.0,3,14.98,2.0,3,10.48,3.0,2,3.35,5,False.
PA,2,510,352-9017,no,no,0,3.0,1,36.91,2.0,2,17.44,2.0,2,8.36,2.0,2,2.54,2,False.
WI,1,510,405-5305,no,no,0,3.0,1,39.03,2.0,2,17.48,1.0,2,7.48,2.0,1,2.92,0,True.
TN,2,415,376-9249,no,yes,22,3.0,2,47.31,1.0,3,7.94,1.0,1,4.84,2.0,2,2.62,0,False.
TX,2,408,339-7139,no,no,0,1.0,2,23.56,2.0,2,16.92,2.0,3,9.18,1.0,2,2.11,0,False.
OR,2,415,328-6011,no,no,0,3.0,2,39.85,3.0,2,23.74,2.0,3,10.54,1.0,1,0.54,1,True.
IL,2,510,378-1303,no,no,0,2.0,3,30.86,1.0,2,11.11,2.0,3,8.39,2.0,2,2.3,1,False.
DC,1,415,402-5155,no,no,0,2.0,2,28.44,2.0,1,19.55,2.0,3,8.63,2.0,2,2.86,1,True.
GA,2,415,333-5430,no,yes,31,1.0,2,20.57,2.0,2,18.61,2.0,2,10.2,2.0,1,3.24,1,False.
ID,2,415,365-9696,no,no,0,3.0,3,37.59,1.0,2,9.42,3.0,2,10.8,2.0,2,2.86,0,False.
UT,2,408,410-4023,no,yes,26,2.0,2,24.79,2.0,2,16.34,1.0,2,7.43,2.0,1,2.67,1,False.
KY,2,510,411-7649,no,no,0,3.0,3,37.88,1.0,2,13.87,1.0,2,7.23,2.0,3,3.02,1,False.
OH,1,415,338-4065,no,no,0,2.0,1,31.18,3.0,3,20.57,2.0,2,9.06,1.0,2,2.03,4,False.
WI,2,415,421-9401,yes,no,0,3.0,2,44.93,1.0,3,13.68,2.0,1,8.94,2.0,2,2.51,0,False.
IL,1,415,343-9658,no,no,0,2.0,1,24.82,1.0,1,9.32,3.0,2,11.13,1.0,3,1.84,0,False.
DE,2,510,332-5521,no,no,0,2.0,3,26.71,2.0,3,15.72,2.0,1,8.87,2.0,2,2.3,4,True.
RI,3,510,349-4369,yes,no,0,1.0,2,21.64,3.0,1,21.36,1.0,2,6.08,2.0,2,2.78,1,False.
TX,3,415,351-4288,no,no,0,2.0,2,31.94,2.0,3,16.75,2.0,2,7.52,1.0,2,1.3,2,False.
OR,1,408,422-5874,no,no,0,2.0,2,30.4,1.0,1,12.0,2.0,2,9.14,1.0,2,2.27,2,False.
NV,1,415,396-2324,no,no,0,1.0,1,16.52,2.0,2,15.83,2.0,2,8.5,2.0,3,2.81,2,False.
NE,2,415,416-5662,no,no,0,3.0,1,44.17,3.0,3,20.6,2.0,1,7.6,1.0,1,1.46,0,False.
MS,2,415,363-9663,no,no,0,3.0,2,43.61,2.0,2,16.96,2.0,3,8.47,1.0,2,1.89,3,False.
OR,2,415,410-9477,no,no,0,2.0,1,28.82,1.0,2,10.54,2.0,2,9.87,2.0,2,2.7,0,False.
DE,2,415,352-4418,no,no,0,3.0,1,40.75,3.0,2,24.05,3.0,2,10.73,2.0,2,2.35,2,True.
DE,3,510,361-6563,yes,no,0,2.0,2,29.16,1.0,2,13.6,2.0,2,9.56,1.0,1,1.35,1,True.
AZ,2,408,417-4404,no,no,0,3.0,1,40.78,2.0,2,14.86,2.0,2,9.43,2.0,1,2.65,0,False.
SD,3,408,372-8048,no,yes,34,1.0,1,24.19,2.0,1,16.56,3.0,1,10.77,3.0,3,4.32,1,False.
NV,2,415,356-3646,no,no,0,2.0,2,31.3,3.0,1,27.8,2.0,2,9.56,1.0,3,2.03,2,False.
NM,3,415,351-9604,no,yes,28,2.0,3,35.17,3.0,3,22.47,2.0,3,7.73,2.0,3,2.51,2,False.
MN,1,510,355-9581,no,no,0,3.0,3,44.18,2.0,2,14.98,1.0,2,3.47,3.0,1,4.13,1,False.
NJ,2,415,396-5189,no,no,0,2.0,3,34.65,3.0,1,24.06,2.0,1,8.88,3.0,2,3.38,0,False.
IN,2,415,356-9187,no,yes,45,3.0,3,42.3,1.0,1,11.93,3.0,2,11.86,2.0,1,2.78,3,False.
DC,2,415,394-5537,no,yes,16,3.0,2,37.67,1.0,3,11.07,2.0,2,9.0,2.0,2,3.05,1,False.
MA,3,510,408-2712,yes,no,0,2.0,3,32.79,2.0,2,15.77,2.0,3,9.23,2.0,2,2.94,1,False.
ME,3,415,404-4486,no,no,0,1.0,3,20.81,1.0,2,9.64,2.0,2,8.11,3.0,3,3.38,1,False.
NH,1,415,355-1113,no,yes,40,1.0,1,17.83,2.0,2,18.39,2.0,3,9.78,2.0,3,2.59,1,False.
AZ,3,408,411-4674,no,no,0,2.0,2,29.44,2.0,2,16.73,2.0,3,9.42,2.0,2,3.02,3,False.
OR,1,510,376-4519,no,no,0,1.0,1,20.3,3.0,2,23.23,2.0,3,9.65,3.0,3,3.35,2,False.
KS,1,510,365-5979,no,no,0,3.0,2,42.55,3.0,2,22.15,2.0,2,8.78,3.0,1,3.59,2,True.
NE,3,415,382-2879,no,no,0,2.0,2,30.31,3.0,2,24.02,2.0,2,8.15,2.0,2,3.08,1,False.
MI,2,510,420-1383,no,no,0,3.0,1,41.38,2.0,2,15.48,3.0,2,11.66,3.0,1,3.46,1,False.
SC,2,415,411-7390,no,no,0,2.0,2,26.35,2.0,2,14.9,1.0,3,7.0,2.0,2,3.19,2,False.
